"","asin","Alternative Rock","Blues","Country","Folk","Jazz","Other","Pop","Rap & Hip-Hop","Rock"
"1943","B00005MLVA",0,0,0,1,0,0,0,0,0
"1944","B00005N5AA",1,0,0,0,0,0,0,0,0
"1945","B00005N8UV",0,1,0,0,0,0,0,0,0
"1946","B00005N8V2",0,1,0,0,0,0,0,0,0
"1947","B00005N9CV",0,0,0,0,1,0,0,0,0
"1948","B00005NDZC",0,0,0,0,0,0,1,0,0
"1949","B00005NG1Y",0,0,0,0,0,0,0,0,1
"1950","B00005NGWS",0,0,0,0,0,0,0,1,0
"1951","B00005NHJS",0,0,0,0,0,0,0,1,0
"1952","B00005NHLY",0,1,0,0,0,0,0,0,0
"1953","B00005NKKR",0,1,0,0,0,0,0,0,0
"1954","B00005NKKS",0,1,0,0,0,0,0,0,0
"1955","B00005NKYQ",1,0,0,0,0,0,0,0,0
"1956","B00005NNLR",0,0,0,0,0,0,0,1,0
"1957","B00005NNQO",0,0,0,0,0,0,1,0,0
"1958","B00005NNUY",0,0,0,0,1,0,0,0,0
"1959","B00005NQJZ",0,0,0,0,0,0,1,0,0
"1960","B00005NTOQ",0,0,1,0,0,0,0,0,0
"1961","B00005NUXS",0,0,0,1,0,0,0,0,0
"1962","B00005NVT1",0,0,0,0,0,0,1,0,0
"1963","B00005NY9B",1,0,0,0,0,0,0,0,0
"1964","B00005NZDW",0,0,0,1,0,0,0,0,0
"1965","B00005NZKM",1,0,0,0,0,0,0,0,0
"1966","B00005O02R",0,1,0,0,0,0,0,0,0
"1967","B00005O54Q",0,0,0,0,0,0,0,1,0
"1968","B00005O55K",0,0,0,0,0,0,1,0,0
"1969","B00005O56V",0,0,0,1,0,0,0,0,0
"1970","B00005O6DS",0,0,0,0,0,0,0,1,0
"1971","B00005O6IR",0,0,0,0,0,0,0,1,0
"1972","B00005OL56",1,0,0,0,0,0,0,0,0
"1973","B00005ONMT",0,0,0,0,0,0,0,1,0
"1974","B00005PJB5",0,0,0,0,0,0,0,1,0
"1975","B00005PJFV",0,1,0,0,0,0,0,0,0
"1976","B00005Q62R",1,0,0,0,0,0,0,0,0
"1977","B00005Q7SH",0,0,0,0,0,0,1,0,0
"1978","B00005QB7K",1,0,0,0,0,0,0,0,0
"1979","B00005QC1U",0,0,0,0,0,0,0,1,0
"1980","B00005QD6M",0,0,1,0,0,0,0,0,0
"1981","B00005QDVS",1,0,0,0,0,0,0,0,0
"1982","B00005QG9J",1,0,0,0,0,0,0,0,0
"1983","B00005QK0A",0,0,0,0,0,0,1,0,0
"1984","B00005QK3W",0,0,0,0,0,0,1,0,0
"1985","B00005QK9U",0,0,0,0,0,0,1,0,0
"1986","B00005QVHK",0,0,0,0,0,0,1,0,0
"1987","B00005QW3E",1,0,0,0,0,0,0,0,0
"1988","B00005QXKE",0,0,0,0,0,0,0,1,0
"1989","B00005QXY9",0,0,0,1,0,0,0,0,0
"1990","B00005QZH2",0,0,0,0,0,1,0,0,0
"1991","B00005R09Z",1,0,0,0,0,0,0,0,0
"1992","B00005R5V2",0,0,0,0,0,0,0,1,0
"1993","B00005R8DZ",0,0,0,0,0,0,0,1,0
"1994","B00005R8EL",0,0,0,0,0,0,0,1,0
"1995","B00005RFAW",1,0,0,0,0,0,0,0,0
"1996","B00005RGL2",0,0,0,0,0,0,0,1,0
"1997","B00005RGNW",0,0,0,0,0,0,0,1,0
"1998","B00005RGO5",1,0,0,0,0,0,0,0,0
"1999","B00005RH8O",1,0,0,0,0,0,0,0,0
"2000","B00005RIK5",0,1,0,0,0,0,0,0,0
"2001","B00005RTDJ",0,0,0,0,0,0,0,1,0
"2002","B00005RZWJ",0,0,0,0,0,0,1,0,0
"2003","B00005RZWO",0,0,0,0,0,0,0,1,0
"2004","B00005S7UE",0,0,0,0,0,0,1,0,0
"2005","B00005S8HB",0,0,0,0,0,0,0,1,0
"2006","B00005T7YV",0,0,0,0,0,0,0,1,0
"2007","B00005TPKC",1,0,0,0,0,0,0,0,0
"2008","B00005U2LE",0,0,0,0,0,0,0,1,0
"2009","B00005U2LY",0,0,1,0,0,0,0,0,0
"2010","B00005UBN7",0,0,0,1,0,0,0,0,0
"2011","B00005UC7H",0,0,0,0,1,0,0,0,0
"2012","B00005USBH",0,0,0,0,0,0,1,0,0
"2013","B00005UVV5",0,0,0,0,1,0,0,0,0
"2014","B00005UWFJ",0,0,0,0,0,0,1,0,0
"2015","B00005UWL9",1,0,0,0,0,0,0,0,0
"2016","B00005V696",0,0,0,0,0,0,0,1,0
"2017","B00005V7G0",0,0,0,0,0,0,1,0,0
"2018","B00005V7G1",0,0,1,0,0,0,0,0,0
"2019","B00005V8PI",0,0,1,0,0,0,0,0,0
"2020","B00005V9QJ",0,1,0,0,0,0,0,0,0
"2021","B00005Y1M2",0,0,1,0,0,0,0,0,0
"2022","B00005Y1XY",1,0,0,0,0,0,0,0,0
"2023","B00005Y227",1,0,0,0,0,0,0,0,0
"2024","B00005Y7GN",0,0,0,0,1,0,0,0,0
"2025","B00005YLNA",0,0,0,0,0,0,0,1,0
"2026","B00005YW4H",0,0,0,0,0,0,1,0,0
"2027","B000060MMJ",1,0,0,0,0,0,0,0,0
"2028","B000060O15",0,0,0,0,1,0,0,0,0
"2029","B000060O2C",0,0,0,0,0,0,1,0,0
"2030","B000060OL5",1,0,0,0,0,0,0,0,0
"2031","B000060OLF",1,0,0,0,0,0,0,0,0
"2032","B000060P7P",1,0,0,0,0,0,0,0,0
"2033","B000062UT2",0,0,0,0,1,0,0,0,0
"2034","B00006314Y",1,0,0,0,0,0,0,0,0
"2035","B0000631E5",0,0,0,1,0,0,0,0,0
"2036","B0000634ID",0,1,0,0,0,0,0,0,0
"2037","B0000634II",1,0,0,0,0,0,0,0,0
"2038","B0000636UU",0,0,1,0,0,0,0,0,0
"2039","B000063BOJ",0,0,0,0,0,0,1,0,0
"2040","B000063DSJ",0,0,0,0,1,0,0,0,0
"2041","B000063IUT",1,0,0,0,0,0,0,0,0
"2042","B000063UZ8",1,0,0,0,0,0,0,0,0
"2043","B000063WYU",1,0,0,0,0,0,0,0,0
"2044","B0000646TK",0,0,0,0,0,0,1,0,0
"2045","B000065625",0,1,0,0,0,0,0,0,0
"2046","B000065DVA",0,0,0,0,0,0,1,0,0
"2047","B000065UJJ",0,0,0,0,0,0,0,1,0
"2048","B000065V85",0,0,0,0,0,0,1,0,0
"2049","B000065VVE",0,0,1,0,0,0,0,0,0
"2050","B0000665WR",0,0,0,0,0,0,0,1,0
"2051","B00006690F",0,0,0,0,0,0,0,1,0
"2052","B000066C1W",0,0,0,0,0,0,0,1,0
"2053","B000066HQD",1,0,0,0,0,0,0,0,0
"2054","B000066HQE",0,0,0,0,0,0,1,0,0
"2055","B000066RM4",0,1,0,0,0,0,0,0,0
"2056","B000066SHX",1,0,0,0,0,0,0,0,0
"2057","B000066TPM",0,0,1,0,0,0,0,0,0
"2058","B000067CPX",1,0,0,0,0,0,0,0,0
"2059","B000067CPZ",0,0,0,0,0,0,1,0,0
"2060","B000067NW0",0,0,0,0,0,0,1,0,0
"2061","B0000683N4",1,0,0,0,0,0,0,0,0
"2062","B000068CTE",1,0,0,0,0,0,0,0,0
"2063","B000068D1J",0,0,0,0,1,0,0,0,0
"2064","B000068OSP",1,0,0,0,0,0,0,0,0
"2065","B000068PZQ",0,0,0,0,0,0,0,1,0
"2066","B000068Q64",1,0,0,0,0,0,0,0,0
"2067","B000068TN3",0,0,0,1,0,0,0,0,0
"2068","B000068TND",0,0,0,0,0,0,0,1,0
"2069","B000069CIT",0,1,0,0,0,0,0,0,0
"2070","B000069HG4",0,0,0,0,1,0,0,0,0
"2071","B000069HK1",0,0,0,0,0,0,0,1,0
"2072","B000069HK2",1,0,0,0,0,0,0,0,0
"2073","B000069HKH",0,0,0,1,0,0,0,0,0
"2074","B000069KB1",0,1,0,0,0,0,0,0,0
"2075","B000069KI1",0,0,0,0,0,0,1,0,0
"2076","B00006A6ZO",0,1,0,0,0,0,0,0,0
"2077","B00006BTC6",1,0,0,0,0,0,0,0,0
"2078","B00006BTC7",1,0,0,0,0,0,0,0,0
"2079","B00006BTD5",0,0,0,0,0,0,0,1,0
"2080","B00006BXJY",1,0,0,0,0,0,0,0,0
"2081","B00006C2DI",0,0,0,0,0,0,1,0,0
"2082","B00006C2H3",0,0,0,0,0,0,0,1,0
"2083","B00006C77B",0,0,0,0,1,0,0,0,0
"2084","B00006CTE9",1,0,0,0,0,0,0,0,0
"2085","B00006F850",0,0,0,1,0,0,0,0,0
"2086","B00006FR68",0,0,0,0,0,0,0,1,0
"2087","B00006GF98",0,0,0,0,0,0,0,1,0
"2088","B00006GO8V",0,0,0,0,0,0,1,0,0
"2089","B00006GOA0",0,0,0,0,0,0,0,1,0
"2090","B00006HI70",0,0,0,0,0,0,1,0,0
"2091","B00006HI9I",0,0,0,0,0,0,1,0,0
"2092","B00006I4YD",1,0,0,0,0,0,0,0,0
"2093","B00006IK19",0,0,0,1,0,0,0,0,0
"2094","B00006IK1C",0,0,0,0,0,0,1,0,0
"2095","B00006IQH4",1,0,0,0,0,0,0,0,0
"2096","B00006ISBT",0,1,0,0,0,0,0,0,0
"2097","B00006IU73",0,0,0,0,0,0,1,0,0
"2098","B00006IVF7",0,0,0,0,1,0,0,0,0
"2099","B00006IZOD",1,0,0,0,0,0,0,0,0
"2100","B00006JJ1P",0,0,0,0,0,0,0,1,0
"2101","B00006JJ2N",0,0,0,0,1,0,0,0,0
"2102","B00006JKA6",1,0,0,0,0,0,0,0,0
"2103","B00006JKB7",0,0,0,0,0,0,0,1,0
"2104","B00006JNE6",1,0,0,0,0,0,0,0,0
"2105","B00006JNGY",0,0,0,0,0,0,1,0,0
"2106","B00006JO3X",0,1,0,0,0,0,0,0,0
"2107","B00006JOVC",1,0,0,0,0,0,0,0,0
"2108","B00006JSIU",1,0,0,0,0,0,0,0,0
"2109","B00006JUML",0,1,0,0,0,0,0,0,0
"2110","B00006L3I6",1,0,0,0,0,0,0,0,0
"2111","B00006L3IZ",0,0,0,0,0,0,0,1,0
"2112","B00006L7XQ",0,0,0,1,0,0,0,0,0
"2113","B00006LHXP",0,1,0,0,0,0,0,0,0
"2114","B00006LLPS",0,0,0,1,0,0,0,0,0
"2115","B00006LV77",0,1,0,0,0,0,0,0,0
"2116","B00006LWRH",0,0,0,0,0,0,0,1,0
"2117","B00006LWSM",0,0,0,0,0,0,1,0,0
"2118","B00006M183",1,0,0,0,0,0,0,0,0
"2119","B00006NSFE",1,0,0,0,0,0,0,0,0
"2120","B00006RAKP",0,0,0,0,0,0,1,0,0
"2121","B00006RY8F",1,0,0,0,0,0,0,0,0
"2122","B00006SM86",0,0,0,0,0,0,0,1,0
"2123","B00006WKZH",0,0,0,0,0,0,0,1,0
"2124","B00006ZCFH",0,0,0,0,0,0,1,0,0
"2125","B00006ZCFI",0,0,0,0,0,0,0,1,0
"2126","B00006ZCFJ",0,0,0,0,0,0,0,1,0
"2127","B0000719UJ",1,0,0,0,0,0,0,0,0
"2128","B000075A20",0,0,0,0,0,0,0,1,0
"2129","B000075A3G",0,0,0,0,0,1,0,0,0
"2130","B000077SX4",0,0,0,0,0,0,1,0,0
"2131","B000077SY2",0,0,0,0,0,0,0,1,0
"2132","B000078JLP",0,0,0,0,0,0,1,0,0
"2133","B00007BH85",0,0,0,0,0,0,0,1,0
"2134","B00007BH9A",1,0,0,0,0,0,0,0,0
"2135","B00007BHA7",0,0,0,0,0,0,0,1,0
"2136","B00007E6WW",1,0,0,0,0,0,0,0,0
"2137","B00007FGLS",0,0,0,0,0,0,0,1,0
"2138","B00007FOMQ",0,1,0,0,0,0,0,0,0
"2139","B00007GRDO",1,0,0,0,0,0,0,0,0
"2140","B00007JMFF",1,0,0,0,0,0,0,0,0
"2141","B00007KK7V",0,0,0,0,0,0,1,0,0
"2142","B00007M8R9",0,0,0,0,0,0,0,1,0
"2143","B000083JWH",0,1,0,0,0,0,0,0,0
"2144","B000083MC0",0,0,0,0,0,0,1,0,0
"2145","B000084T18",0,0,0,0,0,0,0,1,0
"2146","B000087DUE",1,0,0,0,0,0,0,0,0
"2147","B000088E7G",0,0,0,0,0,0,0,1,0
"2148","B000089CJI",1,0,0,0,0,0,0,0,0
"2149","B000089CPF",1,0,0,0,0,0,0,0,0
"2150","B000089HCY",0,0,0,0,0,0,1,0,0
"2151","B000089RVR",0,0,0,1,0,0,0,0,0
"2152","B000089RVV",1,0,0,0,0,0,0,0,0
"2153","B00008ADQJ",0,0,0,0,1,0,0,0,0
"2154","B00008AY3L",1,0,0,0,0,0,0,0,0
"2155","B00008AY6B",1,0,0,0,0,0,0,0,0
"2156","B00008BL44",0,0,0,0,0,0,0,1,0
"2157","B00008DCQL",0,0,0,0,0,0,0,1,0
"2158","B00008DCR8",0,0,0,0,0,0,1,0,0
"2159","B00008DKBS",0,0,0,0,0,0,0,1,0
"2160","B00008G5DZ",0,0,0,0,0,0,0,1,0
"2161","B00008GQ9Y",0,0,0,0,0,0,0,1,0
"2162","B00008H2LB",1,0,0,0,0,0,0,0,0
"2163","B00008J2DQ",1,0,0,0,0,0,0,0,0
"2164","B00008J2Q9",1,0,0,0,0,0,0,0,0
"2165","B00008J4P5",1,0,0,0,0,0,0,0,0
"2166","B00008L3VQ",0,0,0,0,0,0,1,0,0
"2167","B00008NEGG",1,0,0,0,0,0,0,0,0
"2168","B00008NGDD",1,0,0,0,0,0,0,0,0
"2169","B00008NGI5",0,0,0,0,0,0,0,1,0
"2170","B00008O31B",1,0,0,0,0,0,0,0,0
"2171","B00008OM4J",0,0,0,0,0,0,0,1,0
"2172","B00008OM62",0,0,0,0,0,0,0,1,0
"2173","B00008OU5O",1,0,0,0,0,0,0,0,0
"2174","B00008OWZE",1,0,0,0,0,0,0,0,0
"2175","B00008PX8O",1,0,0,0,0,0,0,0,0
"2176","B00008PX8Q",0,0,0,0,0,0,1,0,0
"2177","B00008RV18",0,1,0,0,0,0,0,0,0
"2178","B00008S2VE",0,0,0,1,0,0,0,0,0
"2179","B00008SH83",0,0,0,0,0,0,0,1,0
"2180","B00008UVBG",1,0,0,0,0,0,0,0,0
"2181","B00008V5TM",0,0,0,1,0,0,0,0,0
"2182","B00008V5UM",1,0,0,0,0,0,0,0,0
"2183","B00008V61C",0,0,0,0,0,0,0,1,0
"2184","B00008V630",1,0,0,0,0,0,0,0,0
"2185","B00008VOQM",1,0,0,0,0,0,0,0,0
"2186","B00008W2HY",0,1,0,0,0,0,0,0,0
"2187","B00008W3X5",1,0,0,0,0,0,0,0,0
"2188","B00008XRY3",1,0,0,0,0,0,0,0,0
"2189","B00008ZPDI",0,0,0,0,0,1,0,0,0
"2190","B000091R4X",0,0,0,0,0,0,0,1,0
"2191","B0000931QO",0,0,0,0,0,0,1,0,0
"2192","B000095J6M",1,0,0,0,0,0,0,0,0
"2193","B000095J90",1,0,0,0,0,0,0,0,0
"2194","B000096FT9",0,1,0,0,0,0,0,0,0
"2195","B00009ATL3",1,0,0,0,0,0,0,0,0
"2196","B00009EIPA",1,0,0,0,0,0,0,0,0
"2197","B00009EJC7",0,1,0,0,0,0,0,0,0
"2198","B00009IB58",1,0,0,0,0,0,0,0,0
"2199","B00009KUB3",0,0,0,1,0,0,0,0,0
"2200","B00009L53W",0,0,0,0,0,0,1,0,0
"2201","B00009LI14",1,0,0,0,0,0,0,0,0
"2202","B00009MGQH",0,0,0,0,0,0,1,0,0
"2203","B00009MGQS",0,0,0,0,0,0,0,1,0
"2204","B00009MGRD",0,1,0,0,0,0,0,0,0
"2205","B00009N1ZV",0,0,0,0,0,0,1,0,0
"2206","B00009NQZC",1,0,0,0,0,0,0,0,0
"2207","B00009PJRD",1,0,0,0,0,0,0,0,0
"2208","B00009PY0N",0,0,0,0,0,0,0,1,0
"2209","B00009QGF2",1,0,0,0,0,0,0,0,0
"2210","B00009RXK3",0,0,0,0,0,0,0,1,0
"2211","B00009U5J5",0,1,0,0,0,0,0,0,0
"2212","B00009V7RA",1,0,0,0,0,0,0,0,0
"2213","B00009V7T2",1,0,0,0,0,0,0,0,0
"2214","B00009V8WD",1,0,0,0,0,0,0,0,0
"2215","B00009V8Z9",1,0,0,0,0,0,0,0,0
"2216","B00009VRDI",0,1,0,0,0,0,0,0,0
"2217","B00009YXGH",0,0,0,0,0,0,1,0,0
"2218","B0000A4GHE",1,0,0,0,0,0,0,0,0
"2219","B0000A5A0K",0,0,0,0,0,0,1,0,0
"2220","B0000AC8N5",0,0,0,0,1,0,0,0,0
"2221","B0000ADXEC",1,0,0,0,0,0,0,0,0
"2222","B0000AGWEC",0,0,0,0,0,0,1,0,0
"2223","B0000AGWFA",0,1,0,0,0,0,0,0,0
"2224","B0000AGWFE",0,0,0,0,0,0,0,1,0
"2225","B0000AGWFX",0,0,0,0,0,0,0,1,0
"2226","B0000AGWGD",0,1,0,0,0,0,0,0,0
"2227","B0000AGWJ7",1,0,0,0,0,0,0,0,0
"2228","B0000AGWK8",1,0,0,0,0,0,0,0,0
"2229","B0000AKCLJ",1,0,0,0,0,0,0,0,0
"2230","B0000AKOMI",0,0,0,0,0,0,0,1,0
"2231","B0000AKQGT",0,0,0,0,0,0,0,1,0
"2232","B0000AKVHS",0,0,0,1,0,0,0,0,0
"2233","B0000AKY5P",0,0,0,0,0,0,0,1,0
"2234","B0000AM6HS",0,0,0,0,0,0,1,0,0
"2235","B0000AQS1A",0,0,0,0,0,0,0,1,0
"2236","B0000AVBDS",1,0,0,0,0,0,0,0,0
"2237","B0000BWVLM",0,0,0,0,0,0,0,1,0
"2238","B0000BWVNP",0,0,0,0,0,0,0,1,0
"2239","B0000BWVO9",0,0,0,0,0,0,0,1,0
"2240","B0000BXMZX",0,1,0,0,0,0,0,0,0
"2241","B0000BYM3I",1,0,0,0,0,0,0,0,0
"2242","B0000C0FBM",1,0,0,0,0,0,0,0,0
"2243","B0000C0FJB",0,0,0,0,0,0,1,0,0
"2244","B0000C0FKA",0,1,0,0,0,0,0,0,0
"2245","B0000C17KK",1,0,0,0,0,0,0,0,0
"2246","B0000C421G",0,0,0,0,0,0,0,1,0
"2247","B0000C6E4D",1,0,0,0,0,0,0,0,0
"2248","B0000C83MI",1,0,0,0,0,0,0,0,0
"2249","B0000C8AXF",1,0,0,0,0,0,0,0,0
"2250","B0000C8Y0N",0,0,0,0,0,0,1,0,0
"2251","B0000C9ZSV",0,1,0,0,0,0,0,0,0
"2252","B0000CABBR",0,0,0,0,0,0,0,1,0
"2253","B0000CBHQ1",1,0,0,0,0,0,0,0,0
"2254","B0000CBIUF",1,0,0,0,0,0,0,0,0
"2255","B0000CC4VD",0,0,0,0,0,0,0,1,0
"2256","B0000CC6QG",1,0,0,0,0,0,0,0,0
"2257","B0000CD5F1",0,0,0,0,0,0,0,1,0
"2258","B0000CD5FR",0,0,0,0,0,1,0,0,0
"2259","B0000CESUB",1,0,0,0,0,0,0,0,0
"2260","B0000CFXNP",1,0,0,0,0,0,0,0,0
"2261","B0000CFXNQ",1,0,0,0,0,0,0,0,0
"2262","B0000CFXNS",1,0,0,0,0,0,0,0,0
"2263","B0000D8RYI",0,0,0,0,0,0,1,0,0
"2264","B0000DBK7D",0,0,0,0,0,0,0,1,0
"2265","B0000DD79B",0,0,0,1,0,0,0,0,0
"2266","B0000DD7LC",0,0,0,0,0,0,1,0,0
"2267","B0000DFZZA",1,0,0,0,0,0,0,0,0
"2268","B0000DJE9R",0,0,0,0,0,0,1,0,0
"2269","B0000DZ3FV",0,1,0,0,0,0,0,0,0
"2270","B0000E1ALR",0,0,0,1,0,0,0,0,0
"2271","B0000JMLVC",1,0,0,0,0,0,0,0,0
"2272","B0000TAZS8",0,0,0,0,0,0,0,1,0
"2273","B0000TI3YQ",0,0,0,0,0,0,1,0,0
"2274","B0000TWMDY",0,0,0,0,0,0,0,1,0
"2275","B0000UJLJG",0,0,0,0,0,0,0,1,0
"2276","B0000V19LS",0,0,0,1,0,0,0,0,0
"2277","B0000Z80FM",0,0,0,0,0,0,0,1,0
"2278","B00011V00W",0,0,0,0,0,0,1,0,0
"2279","B00012FXCW",0,0,0,0,0,0,0,1,0
"2280","B00013AFXS",0,1,0,0,0,0,0,0,0
"2281","B00014TQ7S",1,0,0,0,0,0,0,0,0
"2282","B000159EZ6",1,0,0,0,0,0,0,0,0
"2283","B00015V59Y",0,1,0,0,0,0,0,0,0
"2284","B00016XMOE",1,0,0,0,0,0,0,0,0
"2285","B00018D44U",0,0,0,1,0,0,0,0,0
"2286","B00018D5CQ",1,0,0,0,0,0,0,0,0
"2287","B000197KVW",0,0,0,1,0,0,0,0,0
"2288","B00019JQ1Y",0,0,1,0,0,0,0,0,0
"2289","B0001AP07M",1,0,0,0,0,0,0,0,0
"2290","B0001AP0OU",0,0,0,0,0,0,1,0,0
"2291","B0001BRSS0",1,0,0,0,0,0,0,0,0
"2292","B0001BVI86",1,0,0,0,0,0,0,0,0
"2293","B0001BXYRO",0,0,0,0,0,0,0,1,0
"2294","B0001CNQP8",0,0,0,1,0,0,0,0,0
"2295","B0001CNQQM",1,0,0,0,0,0,0,0,0
"2296","B0001DMUBS",1,0,0,0,0,0,0,0,0
"2297","B0001EFUJ6",1,0,0,0,0,0,0,0,0
"2298","B0001F7U9S",1,0,0,0,0,0,0,0,0
"2299","B0001FFIY2",1,0,0,0,0,0,0,0,0
"2300","B0001FT2US",1,0,0,0,0,0,0,0,0
"2301","B0001KL5C6",0,0,0,0,0,0,0,1,0
"2302","B0001LJC3E",0,0,0,0,0,0,0,1,0
"2303","B0001LYEVY",1,0,0,0,0,0,0,0,0
"2304","B0001LYGQC",0,0,0,0,0,0,0,1,0
"2305","B0001MDP9A",0,0,0,0,0,0,0,1,0
"2306","B0001MDPOK",0,0,0,0,0,0,0,1,0
"2307","B0001MDPQ8",0,0,0,0,0,0,0,1,0
"2308","B0001U1QB6",1,0,0,0,0,0,0,0,0
"2309","B0001XAJE8",0,0,0,1,0,0,0,0,0
"2310","B0001XAMC2",1,0,0,0,0,0,0,0,0
"2311","B0001XAMOA",0,0,0,0,1,0,0,0,0
"2312","B0001XANAS",0,0,0,0,0,0,1,0,0
"2313","B0001XAQFU",1,0,0,0,0,0,0,0,0
"2314","B0001XARU4",0,0,0,0,0,0,0,1,0
"2315","B0001XARY0",1,0,0,0,0,0,0,0,0
"2316","B0001XLVMW",0,0,0,1,0,0,0,0,0
"2317","B0001Z4OTM",1,0,0,0,0,0,0,0,0
"2318","B0001Z53AQ",0,0,0,0,0,0,0,1,0
"2319","B0001ZMCWS",1,0,0,0,0,0,0,0,0
"2320","B0001ZMXDG",0,0,0,0,0,0,1,0,0
"2321","B00020H9ZW",0,0,0,0,0,0,1,0,0
"2322","B00020W0ME",1,0,0,0,0,0,0,0,0
"2323","B00020X20I",0,0,0,0,0,0,1,0,0
"2324","B00021LQ82",0,0,0,0,0,0,0,1,0
"2325","B00022FWHW",0,0,0,0,0,0,0,1,0
"2326","B00022KF1A",0,0,0,0,0,0,0,0,1
"2327","B00022LJFQ",0,0,1,0,0,0,0,0,0
"2328","B00022XO9U",0,0,0,0,0,0,1,0,0
"2329","B000255LNE",0,0,0,0,0,0,1,0,0
"2330","B00026WVC2",1,0,0,0,0,0,0,0,0
"2331","B0002739R2",0,0,0,0,0,0,1,0,0
"2332","B00027JYOE",0,0,0,0,0,0,0,1,0
"2333","B00027JYPI",0,0,0,0,0,0,0,1,0
"2334","B000283OA8",0,0,0,0,0,0,0,1,0
"2335","B0002847XG",0,0,0,1,0,0,0,0,0
"2336","B00028HOFY",1,0,0,0,0,0,0,0,0
"2337","B000294DDY",0,0,0,0,0,1,0,0,0
"2338","B000294U1E",1,0,0,0,0,0,0,0,0
"2339","B0002A2WAO",0,0,0,0,0,0,0,1,0
"2340","B0002ABT2G",0,0,0,1,0,0,0,0,0
"2341","B0002ADI3Y",0,0,0,0,1,0,0,0,0
"2342","B0002ADWCG",1,0,0,0,0,0,0,0,0
"2343","B0002ADWCQ",1,0,0,0,0,0,0,0,0
"2344","B0002BK4IA",1,0,0,0,0,0,0,0,0
"2345","B0002CHI4C",0,0,0,0,0,0,0,1,0
"2346","B0002DD69W",0,0,0,0,0,0,1,0,0
"2347","B0002F1G9C",1,0,0,0,0,0,0,0,0
"2348","B0002IQ9RS",0,1,0,0,0,0,0,0,0
"2349","B0002IQGBC",1,0,0,0,0,0,0,0,0
"2350","B0002IQH2K",0,0,0,0,0,0,1,0,0
"2351","B0002IQHBQ",0,0,0,0,0,0,0,1,0
"2352","B0002IQHV6",1,0,0,0,0,0,0,0,0
"2353","B0002IQI9W",0,0,0,1,0,0,0,0,0
"2354","B0002IQIZ6",1,0,0,0,0,0,0,0,0
"2355","B0002IQK40",1,0,0,0,0,0,0,0,0
"2356","B0002JE8WK",0,0,0,0,0,0,1,0,0
"2357","B0002JP4IC",0,0,0,0,1,0,0,0,0
"2358","B0002JP50O",0,0,1,0,0,0,0,0,0
"2359","B0002JUWZW",0,0,0,0,0,0,0,1,0
"2360","B0002L57OG",0,0,0,0,0,0,0,1,0
"2361","B0002LQ8CQ",1,0,0,0,0,0,0,0,0
"2362","B0002M5T7A",1,0,0,0,0,0,0,0,0
"2363","B0002M5TG6",0,0,0,0,0,0,0,1,0
"2364","B0002MPTDO",0,0,0,1,0,0,0,0,0
"2365","B0002MPU1K",0,0,0,1,0,0,0,0,0
"2366","B0002MSCBK",1,0,0,0,0,0,0,0,0
"2367","B0002OOUS2",0,0,0,0,0,0,1,0,0
"2368","B0002PD3HU",1,0,0,0,0,0,0,0,0
"2369","B0002PUH06",1,0,0,0,0,0,0,0,0
"2370","B0002PUH8I",1,0,0,0,0,0,0,0,0
"2371","B0002S94OS",0,0,0,0,0,1,0,0,0
"2372","B0002S94RK",0,0,0,0,0,0,0,1,0
"2373","B0002TL6QQ",0,0,0,0,0,0,0,1,0
"2374","B0002U6GFQ",0,0,0,0,0,0,1,0,0
"2375","B0002UJKR2",0,1,0,0,0,0,0,0,0
"2376","B0002V6UX8",0,0,0,0,0,0,0,1,0
"2377","B0002VBPHE",0,0,0,1,0,0,0,0,0
"2378","B0002VEQ0C",0,0,0,0,1,0,0,0,0
"2379","B0002VJW92",1,0,0,0,0,0,0,0,0
"2380","B0002VYPCQ",0,0,0,0,0,0,0,1,0
"2381","B0002W4T4O",1,0,0,0,0,0,0,0,0
"2382","B0002WZT20",0,0,0,0,0,0,0,1,0
"2383","B0002WZT2U",0,0,0,0,0,0,1,0,0
"2384","B0002X314C",0,0,0,0,0,0,1,0,0
"2385","B0002X591A",1,0,0,0,0,0,0,0,0
"2386","B0002X7G98",0,0,0,0,0,0,1,0,0
"2387","B0002X8J3A",1,0,0,0,0,0,0,0,0
"2388","B0002X9NWQ",1,0,0,0,0,0,0,0,0
"2389","B0002XEDJE",0,0,0,0,0,0,0,1,0
"2390","B0002XEDMG",1,0,0,0,0,0,0,0,0
"2391","B0002XEDSU",0,0,0,0,0,0,0,1,0
"2392","B0002Y4T56",1,0,0,0,0,0,0,0,0
"2393","B0002Z9ZQI",1,0,0,0,0,0,0,0,0
"2394","B0002ZDW80",1,0,0,0,0,0,0,0,0
"2395","B0002ZI9DS",0,0,0,0,0,0,0,1,0
"2396","B0002ZMJDE",0,0,0,0,0,0,0,1,0
"2397","B0002ZYE3M",1,0,0,0,0,0,0,0,0
"2398","B0002ZYEKA",0,0,0,1,0,0,0,0,0
"2399","B0003035B8",1,0,0,0,0,0,0,0,0
"2400","B00061U64S",1,0,0,0,0,0,0,0,0
"2401","B00061X95Q",0,0,0,1,0,0,0,0,0
"2402","B0006213RQ",1,0,0,0,0,0,0,0,0
"2403","B00063MBT4",0,0,0,0,0,0,0,1,0
"2404","B00064183I",0,0,0,0,0,0,0,1,0
